O*NET-SOC Code,Element Name,Data Value
45-1011.06,Dynamic Flexibility,1.12
45-1011.06,Gross Body Coordination,2
45-1011.06,Gross Body Equilibrium,2.12
45-1011.06,Near Vision,3.25
45-1011.06,Far Vision,3.25
45-1011.06,Visual Color Discrimination,2.88
45-1011.06,Night Vision,2
45-1011.06,Peripheral Vision,2
45-1011.06,Depth Perception,2.38
45-1011.06,Glare Sensitivity,2.12
45-1011.06,Hearing Sensitivity,2.62
45-1011.06,Auditory Attention,3
45-1011.06,Sound Localization,2
45-1011.06,Speech Recognition,3.5
45-1011.06,Speech Clarity,3.62
45-1011.07,Oral Comprehension,3.88
45-1011.07,Written Comprehension,3.12
45-1011.07,Oral Expression,3.88
45-1011.07,Written Expression,3
45-1011.07,Fluency of Ideas,3
45-1011.07,Originality,2.38
45-1011.07,Problem Sensitivity,3.75
45-1011.07,Deductive Reasoning,3.5
45-1011.07,Inductive Reasoning,3.38
45-1011.07,Information Ordering,3.25
45-1011.07,Category Flexibility,3.12
45-1011.07,Mathematical Reasoning,2.88
45-1011.07,Number Facility,3
45-1011.07,Memorization,2.5
45-1011.07,Speed of Closure,2.75
45-1011.07,Flexibility of Closure,3.5
45-1011.07,Perceptual Speed,3
45-1011.07,Spatial Orientation,2
45-1011.07,Visualization,3
45-1011.07,Selective Attention,3
45-1011.07,Time Sharing,2.88
45-1011.07,Arm-Hand Steadiness,3
45-1011.07,Manual Dexterity,2.88
45-1011.07,Finger Dexterity,3
45-1011.07,Control Precision,3.25
45-1011.07,Multilimb Coordination,3.12
45-1011.07,Response Orientation,2.12
45-1011.07,Rate Control,2.88
45-1011.07,Reaction Time,2.62
45-1011.07,Wrist-Finger Speed,2
45-1011.07,Speed of Limb Movement,2.5
45-1011.07,Static Strength,2.75
45-1011.07,Explosive Strength,1.38
45-1011.07,Dynamic Strength,2.38
45-1011.07,Trunk Strength,2.88
45-1011.07,Stamina,2.62
45-1011.07,Extent Flexibility,2.38
45-1011.07,Dynamic Flexibility,1.25
45-1011.07,Gross Body Coordination,2.25
45-1011.07,Gross Body Equilibrium,2
45-1011.07,Near Vision,3.5
45-1011.07,Far Vision,3.62
45-1011.07,Visual Color Discrimination,3
45-1011.07,Night Vision,2
45-1011.07,Peripheral Vision,2
45-1011.07,Depth Perception,2.88
45-1011.07,Glare Sensitivity,2.38
45-1011.07,Hearing Sensitivity,2.88
45-1011.07,Auditory Attention,2.88
45-1011.07,Sound Localization,2.25
45-1011.07,Speech Recognition,3.5
45-1011.07,Speech Clarity,3.5
45-1011.08,Oral Comprehension,3.75
45-1011.08,Written Comprehension,3.62
45-1011.08,Oral Expression,3.75
45-1011.08,Written Expression,3.5
45-1011.08,Fluency of Ideas,3
45-1011.08,Originality,2.88
45-1011.08,Problem Sensitivity,3.88
45-1011.08,Deductive Reasoning,3.75
45-1011.08,Inductive Reasoning,3.75
45-1011.08,Information Ordering,3.62
45-1011.08,Category Flexibility,3
45-1011.08,Mathematical Reasoning,2.5
45-1011.08,Number Facility,2.62
45-1011.08,Memorization,2.62
45-1011.08,Speed of Closure,2.75
45-1011.08,Flexibility of Closure,3
45-1011.08,Perceptual Speed,3
45-1011.08,Spatial Orientation,2
45-1011.08,Visualization,2.88
45-1011.08,Selective Attention,2.88
45-1011.08,Time Sharing,2.75
45-1011.08,Arm-Hand Steadiness,3
45-1011.08,Manual Dexterity,3
45-1011.08,Finger Dexterity,2.88
45-1011.08,Control Precision,3
45-1011.08,Multilimb Coordination,3
45-1011.08,Response Orientation,2.12
45-1011.08,Rate Control,2.25
45-1011.08,Reaction Time,2.5
45-1011.08,Wrist-Finger Speed,2
45-1011.08,Speed of Limb Movement,1.88
45-1011.08,Static Strength,2.75
45-1011.08,Explosive Strength,1.5
45-1011.08,Dynamic Strength,2.12
45-1011.08,Trunk Strength,2.75
45-1011.08,Stamina,2.62
45-1011.08,Extent Flexibility,2.5
45-1011.08,Dynamic Flexibility,1
45-1011.08,Gross Body Coordination,2.38
45-1011.08,Gross Body Equilibrium,2.12
45-1011.08,Near Vision,3.62
45-1011.08,Far Vision,3.5
45-1011.08,Visual Color Discrimination,2.88
45-1011.08,Night Vision,2
45-1011.08,Peripheral Vision,2
45-1011.08,Depth Perception,2.5
45-1011.08,Glare Sensitivity,2
45-1011.08,Hearing Sensitivity,2.75
45-1011.08,Auditory Attention,3
45-1011.08,Sound Localization,2
45-1011.08,Speech Recognition,3.5
45-1011.08,Speech Clarity,3.5
45-2011.00,Oral Comprehension,3.88
45-2011.00,Written Comprehension,3.62
45-2011.00,Oral Expression,3.75
45-2011.00,Written Expression,3.12
45-2011.00,Fluency of Ideas,2.75
45-2011.00,Originality,2.62
45-2011.00,Problem Sensitivity,4
45-2011.00,Deductive Reasoning,3.88
45-2011.00,Inductive Reasoning,3.88
45-2011.00,Information Ordering,3.12
45-2011.00,Category Flexibility,3.12
45-2011.00,Mathematical Reasoning,2.5
45-2011.00,Number Facility,2.38
45-2011.00,Memorization,2.12
45-2011.00,Speed of Closure,3.12
45-2011.00,Flexibility of Closure,3.5
45-2011.00,Perceptual Speed,3.25
45-2011.00,Spatial Orientation,2
45-2011.00,Visualization,2.75
45-2011.00,Selective Attention,3
45-2011.00,Time Sharing,2.75
45-2011.00,Arm-Hand Steadiness,2.62
45-2011.00,Manual Dexterity,2.5
45-2011.00,Finger Dexterity,2.62
45-2011.00,Control Precision,2.38
45-2011.00,Multilimb Coordination,2.5
45-2011.00,Response Orientation,1.88
45-2011.00,Rate Control,2.12
45-2011.00,Reaction Time,2.12
45-2011.00,Wrist-Finger Speed,1.88
45-2011.00,Speed of Limb Movement,2
45-2011.00,Static Strength,2
45-2011.00,Explosive Strength,1
45-2011.00,Dynamic Strength,2
45-2011.00,Trunk Strength,2.25
45-2011.00,Stamina,2
45-2011.00,Extent Flexibility,2.12
45-2011.00,Dynamic Flexibility,1
45-2011.00,Gross Body Coordination,2
45-2011.00,Gross Body Equilibrium,1.88
45-2011.00,Near Vision,3.88
45-2011.00,Far Vision,3.5
45-2011.00,Visual Color Discrimination,2.88
45-2011.00,Night Vision,1.62
45-2011.00,Peripheral Vision,1.88
45-2011.00,Depth Perception,2.25
45-2011.00,Glare Sensitivity,1.75
45-2011.00,Hearing Sensitivity,2.38
45-2011.00,Auditory Attention,3
45-2011.00,Sound Localization,1.75
45-2011.00,Speech Recognition,3.25
45-2011.00,Speech Clarity,3.5
45-2021.00,Oral Comprehension,3
45-2021.00,Written Comprehension,2.88
45-2021.00,Oral Expression,2.88
45-2021.00,Written Expression,2.62
45-2021.00,Fluency of Ideas,2
45-2021.00,Originality,1.88
45-2021.00,Problem Sensitivity,3.12
45-2021.00,Deductive Reasoning,3.12
45-2021.00,Inductive Reasoning,3
45-2021.00,Information Ordering,3
45-2021.00,Category Flexibility,3.12
45-2021.00,Mathematical Reasoning,2.38
45-2021.00,Number Facility,2.12
45-2021.00,Memorization,1.75
45-2021.00,Speed of Closure,2.25
45-2021.00,Flexibility of Closure,2.75
45-2021.00,Perceptual Speed,2.62
45-2021.00,Spatial Orientation,1.75
45-2021.00,Visualization,2.5
45-2021.00,Selective Attention,2.5
45-2021.00,Time Sharing,1.88
45-2021.00,Arm-Hand Steadiness,3
45-2021.00,Manual Dexterity,2.88
45-2021.00,Finger Dexterity,3
45-2021.00,Control Precision,2.62
45-2021.00,Multilimb Coordination,3
45-2021.00,Response Orientation,2
45-2021.00,Rate Control,1.88
45-2021.00,Reaction Time,1.88
45-2021.00,Wrist-Finger Speed,1.75
45-2021.00,Speed of Limb Movement,2
45-2021.00,Static Strength,3
45-2021.00,Explosive Strength,1.75
45-2021.00,Dynamic Strength,2.62
45-2021.00,Trunk Strength,3
45-2021.00,Stamina,2.62
45-2021.00,Extent Flexibility,2.5
45-2021.00,Dynamic Flexibility,1.12
45-2021.00,Gross Body Coordination,2.25
45-2021.00,Gross Body Equilibrium,2.25
45-2021.00,Near Vision,3.5
45-2021.00,Far Vision,3
45-2021.00,Visual Color Discrimination,2.38
45-2021.00,Night Vision,1.38
45-2021.00,Peripheral Vision,1.38
45-2021.00,Depth Perception,2.12
45-2021.00,Glare Sensitivity,1.5
45-2021.00,Hearing Sensitivity,2
45-2021.00,Auditory Attention,2
45-2021.00,Sound Localization,1.62
45-2021.00,Speech Recognition,2.88
45-2021.00,Speech Clarity,3
45-2041.00,Oral Comprehension,3
45-2041.00,Written Comprehension,2.12
45-2041.00,Oral Expression,2.88
45-2041.00,Written Expression,1.88
45-2041.00,Fluency of Ideas,1.25
45-2041.00,Originality,1.38
45-2041.00,Problem Sensitivity,2.62
45-2041.00,Deductive Reasoning,2.38
45-2041.00,Inductive Reasoning,2.38
45-2041.00,Information Ordering,2.25
45-2041.00,Category Flexibility,3.12
45-2041.00,Mathematical Reasoning,1.62
45-2041.00,Number Facility,1.75
45-2041.00,Memorization,1.62
45-2041.00,Speed of Closure,1.62
45-2041.00,Flexibility of Closure,2.38
45-2041.00,Perceptual Speed,2.12
45-2041.00,Spatial Orientation,1
45-2041.00,Visualization,1.62
45-2041.00,Selective Attention,2.25
45-2041.00,Time Sharing,1.62
45-2041.00,Arm-Hand Steadiness,2.75
45-2041.00,Manual Dexterity,3.25
45-2041.00,Finger Dexterity,3
45-2041.00,Control Precision,2.12
45-2041.00,Multilimb Coordination,2.5
45-2041.00,Response Orientation,1.25
45-2041.00,Rate Control,2
45-2041.00,Reaction Time,2
45-2041.00,Wrist-Finger Speed,1.75
45-2041.00,Speed of Limb Movement,1.38
45-2041.00,Static Strength,2.62
45-2041.00,Explosive Strength,1.38
45-2041.00,Dynamic Strength,2.25
45-2041.00,Trunk Strength,2.88
45-2041.00,Stamina,2.25
45-2041.00,Extent Flexibility,2.25
45-2041.00,Dynamic Flexibility,1.38
45-2041.00,Gross Body Coordination,2
45-2041.00,Gross Body Equilibrium,1.88
45-2041.00,Near Vision,3.25
45-2041.00,Far Vision,2.25
45-2041.00,Visual Color Discrimination,2.5
45-2041.00,Night Vision,1
45-2041.00,Peripheral Vision,1
45-2041.00,Depth Perception,1.62
45-2041.00,Glare Sensitivity,1
45-2041.00,Hearing Sensitivity,1.5
45-2041.00,Auditory Attention,2
45-2041.00,Sound Localization,1
45-2041.00,Speech Recognition,2.88
45-2041.00,Speech Clarity,2.75
45-2091.00,Oral Comprehension,3.25
45-2091.00,Written Comprehension,2.25
45-2091.00,Oral Expression,3.12
45-2091.00,Written Expression,2
45-2091.00,Fluency of Ideas,2.25
45-2091.00,Originality,2.12
45-2091.00,Problem Sensitivity,3.38
45-2091.00,Deductive Reasoning,3
45-2091.00,Inductive Reasoning,2.88
45-2091.00,Information Ordering,3
45-2091.00,Category Flexibility,2.5
45-2091.00,Mathematical Reasoning,1.62
45-2091.00,Number Facility,1.75
45-2091.00,Memorization,2.12
45-2091.00,Speed of Closure,2.25
45-2091.00,Flexibility of Closure,2.62
45-2091.00,Perceptual Speed,2.88
45-2091.00,Spatial Orientation,2.25
45-2091.00,Visualization,2.88
45-2091.00,Selective Attention,2.88
45-2091.00,Time Sharing,2.5
45-2091.00,Arm-Hand Steadiness,3.25
45-2091.00,Manual Dexterity,3.12
45-2091.00,Finger Dexterity,3
45-2091.00,Control Precision,3.88
45-2091.00,Multilimb Coordination,3.88
45-2091.00,Response Orientation,3.25
45-2091.00,Rate Control,3.25
45-2091.00,Reaction Time,3.25
45-2091.00,Wrist-Finger Speed,2.12
45-2091.00,Speed of Limb Movement,2.12
45-2091.00,Static Strength,3.12
45-2091.00,Explosive Strength,1.75
45-2091.00,Dynamic Strength,2.12
45-2091.00,Trunk Strength,3.12
45-2091.00,Stamina,2.38
45-2091.00,Extent Flexibility,3
45-2091.00,Dynamic Flexibility,1.38
45-2091.00,Gross Body Coordination,2.12
45-2091.00,Gross Body Equilibrium,2
45-2091.00,Near Vision,3.62
45-2091.00,Far Vision,3.38
45-2091.00,Visual Color Discrimination,2.62
45-2091.00,Night Vision,1.75
45-2091.00,Peripheral Vision,2.38
45-2091.00,Depth Perception,3.38
45-2091.00,Glare Sensitivity,2
45-2091.00,Hearing Sensitivity,3.12
45-2091.00,Auditory Attention,2.88
45-2091.00,Sound Localization,2.12
45-2091.00,Speech Recognition,3
45-2091.00,Speech Clarity,3.12
45-2092.01,Oral Comprehension,3
45-2092.01,Written Comprehension,2.75
45-2092.01,Oral Expression,3
45-2092.01,Written Expression,2.62
45-2092.01,Fluency of Ideas,2
45-2092.01,Originality,1.88
45-2092.01,Problem Sensitivity,2.88
45-2092.01,Deductive Reasoning,2.88
45-2092.01,Inductive Reasoning,2.62
45-2092.01,Information Ordering,3
45-2092.01,Category Flexibility,3
45-2092.01,Mathematical Reasoning,1.88
45-2092.01,Number Facility,1.88
45-2092.01,Memorization,2
45-2092.01,Speed of Closure,2.25
45-2092.01,Flexibility of Closure,3
45-2092.01,Perceptual Speed,2.5
45-2092.01,Spatial Orientation,1.75
45-2092.01,Visualization,2.25
45-2092.01,Selective Attention,2.5
45-2092.01,Time Sharing,2.12
45-2092.01,Arm-Hand Steadiness,3.25
45-2092.01,Manual Dexterity,3.25
45-2092.01,Finger Dexterity,3.12
45-2092.01,Control Precision,2.75
45-2092.01,Multilimb Coordination,3.25
45-2092.01,Response Orientation,2.25
45-2092.01,Rate Control,2.25
45-2092.01,Reaction Time,2.25
45-2092.01,Wrist-Finger Speed,2.38
45-2092.01,Speed of Limb Movement,2.38
45-2092.01,Static Strength,3.75
45-2092.01,Explosive Strength,1.88
45-2092.01,Dynamic Strength,3.25
45-2092.01,Trunk Strength,3.5
45-2092.01,Stamina,3.25
45-2092.01,Extent Flexibility,3.12
45-2092.01,Dynamic Flexibility,1.88
45-2092.01,Gross Body Coordination,2.88
45-2092.01,Gross Body Equilibrium,2.25
45-2092.01,Near Vision,3.12
45-2092.01,Far Vision,3.12
45-2092.01,Visual Color Discrimination,2.88
45-2092.01,Night Vision,1.25
45-2092.01,Peripheral Vision,1.75
45-2092.01,Depth Perception,2.5
45-2092.01,Glare Sensitivity,1.75
45-2092.01,Hearing Sensitivity,1.88
45-2092.01,Auditory Attention,1.88
45-2092.01,Sound Localization,1.75
45-2092.01,Speech Recognition,3
45-2092.01,Speech Clarity,2.62
45-2092.02,Oral Comprehension,2.88
45-2092.02,Written Comprehension,2.25
45-2092.02,Oral Expression,2.88
45-2092.02,Written Expression,2.38
45-2092.02,Fluency of Ideas,2.13
45-2092.02,Originality,2.13
45-2092.02,Problem Sensitivity,3
45-2092.02,Deductive Reasoning,2.88
45-2092.02,Inductive Reasoning,2.63
45-2092.02,Information Ordering,3
45-2092.02,Category Flexibility,2.75
45-2092.02,Mathematical Reasoning,1.38
45-2092.02,Number Facility,1.63
45-2092.02,Memorization,2.25
45-2092.02,Speed of Closure,2.38
45-2092.02,Flexibility of Closure,2.38
45-2092.02,Perceptual Speed,2.38
45-2092.02,Spatial Orientation,2.5
45-2092.02,Visualization,2.38
45-2092.02,Selective Attention,2.75
45-2092.02,Time Sharing,2.38
45-2092.02,Arm-Hand Steadiness,3
45-2092.02,Manual Dexterity,3.13
45-2092.02,Finger Dexterity,2.88
45-2092.02,Control Precision,3.38
45-2092.02,Multilimb Coordination,3.25
45-2092.02,Response Orientation,2.63
45-2092.02,Rate Control,3.13
45-2092.02,Reaction Time,2.88
45-2092.02,Wrist-Finger Speed,2.25
45-2092.02,Speed of Limb Movement,2.38
45-2092.02,Static Strength,2.75
45-2092.02,Explosive Strength,1.5
45-2092.02,Dynamic Strength,2.63
45-2092.02,Trunk Strength,2.88
45-2092.02,Stamina,2.75
45-2092.02,Extent Flexibility,2.75
45-2092.02,Dynamic Flexibility,1.63
45-2092.02,Gross Body Coordination,2.25
45-2092.02,Gross Body Equilibrium,2.25
45-2092.02,Near Vision,2.88
45-2092.02,Far Vision,2.75
45-2092.02,Visual Color Discrimination,2.25
45-2092.02,Night Vision,2.13
45-2092.02,Peripheral Vision,2.38
45-2092.02,Depth Perception,2.88
45-2092.02,Glare Sensitivity,2.38
45-2092.02,Hearing Sensitivity,2.5
45-2092.02,Auditory Attention,2
45-2092.02,Sound Localization,1.75
45-2092.02,Speech Recognition,3.13
45-2092.02,Speech Clarity,3
45-2093.00,Oral Comprehension,3.38
45-2093.00,Written Comprehension,3
45-2093.00,Oral Expression,3
45-2093.00,Written Expression,2.62
45-2093.00,Fluency of Ideas,2.5
45-2093.00,Originality,2.62
45-2093.00,Problem Sensitivity,3.75
45-2093.00,Deductive Reasoning,3.38
45-2093.00,Inductive Reasoning,3.12
45-2093.00,Information Ordering,3.12
45-2093.00,Category Flexibility,3
45-2093.00,Mathematical Reasoning,2.12
45-2093.00,Number Facility,2.12
45-2093.00,Memorization,2.12
45-2093.00,Speed of Closure,2.38
45-2093.00,Flexibility of Closure,3
45-2093.00,Perceptual Speed,2.88
45-2093.00,Spatial Orientation,2.5
45-2093.00,Visualization,2.75
45-2093.00,Selective Attention,3
45-2093.00,Time Sharing,2.62
45-2093.00,Arm-Hand Steadiness,3.38
45-2093.00,Manual Dexterity,3.12
45-2093.00,Finger Dexterity,3.12
45-2093.00,Control Precision,3.62
45-2093.00,Multilimb Coordination,3.12
45-2093.00,Response Orientation,2.75
45-2093.00,Rate Control,2.62
45-2093.00,Reaction Time,2.75
45-2093.00,Wrist-Finger Speed,2.25
45-2093.00,Speed of Limb Movement,2
45-2093.00,Static Strength,3.12
45-2093.00,Explosive Strength,1.88
45-2093.00,Dynamic Strength,2.38
45-2093.00,Trunk Strength,3.25
45-2093.00,Stamina,2.62
45-2093.00,Extent Flexibility,2.75
45-2093.00,Dynamic Flexibility,1.5
45-2093.00,Gross Body Coordination,2.88
45-2093.00,Gross Body Equilibrium,2.12
45-2093.00,Near Vision,3.25
45-2093.00,Far Vision,3.12
45-2093.00,Visual Color Discrimination,2.62
45-2093.00,Night Vision,1.88
45-2093.00,Peripheral Vision,2.12
45-2093.00,Depth Perception,2.88
45-2093.00,Glare Sensitivity,2
45-2093.00,Hearing Sensitivity,2.5
45-2093.00,Auditory Attention,2.5
45-2093.00,Sound Localization,1.88
45-2093.00,Speech Recognition,3
45-2093.00,Speech Clarity,3.12
45-3011.00,Oral Comprehension,3
45-3011.00,Written Comprehension,2.75
45-3011.00,Oral Expression,3
45-3011.00,Written Expression,2.38
45-3011.00,Fluency of Ideas,2.38
45-3011.00,Originality,2.25
45-3011.00,Problem Sensitivity,2.88
45-3011.00,Deductive Reasoning,3
45-3011.00,Inductive Reasoning,2.88
45-3011.00,Information Ordering,3
45-3011.00,Category Flexibility,3.13
45-3011.00,Mathematical Reasoning,1.75
45-3011.00,Number Facility,1.75
45-3011.00,Memorization,2.25
45-3011.00,Speed of Closure,2.63
45-3011.00,Flexibility of Closure,2.88
45-3011.00,Perceptual Speed,2.75
45-3011.00,Spatial Orientation,2.63
45-3011.00,Visualization,2.75
45-3011.00,Selective Attention,3
45-3011.00,Time Sharing,2.75
45-3011.00,Arm-Hand Steadiness,3.38
45-3011.00,Manual Dexterity,3.75
45-3011.00,Finger Dexterity,3.38
45-3011.00,Control Precision,3.5
45-3011.00,Multilimb Coordination,3.75
45-3011.00,Response Orientation,2.88
45-3011.00,Rate Control,3.25
45-3011.00,Reaction Time,3.75
45-3011.00,Wrist-Finger Speed,2.5
45-3011.00,Speed of Limb Movement,2.5
45-3011.00,Static Strength,3.63
45-3011.00,Explosive Strength,1.5
45-3011.00,Dynamic Strength,3.13
45-3011.00,Trunk Strength,3.13
45-3011.00,Stamina,2.75
45-3011.00,Extent Flexibility,3.5
45-3011.00,Dynamic Flexibility,1.5
45-3011.00,Gross Body Coordination,2.75
45-3011.00,Gross Body Equilibrium,3
45-3011.00,Near Vision,3.13
45-3011.00,Far Vision,3.13
45-3011.00,Visual Color Discrimination,2.63
45-3011.00,Night Vision,2.13
45-3011.00,Peripheral Vision,2.38
45-3011.00,Depth Perception,3.13
45-3011.00,Glare Sensitivity,2.63
45-3011.00,Hearing Sensitivity,2.75
45-3011.00,Auditory Attention,2.88
45-3011.00,Sound Localization,2.13
45-3011.00,Speech Recognition,3.13
45-3011.00,Speech Clarity,3
45-3021.00,Oral Comprehension,3
45-3021.00,Written Comprehension,2.62
45-3021.00,Oral Expression,3
45-3021.00,Written Expression,2
45-3021.00,Fluency of Ideas,2.5
45-3021.00,Originality,2.38
45-3021.00,Problem Sensitivity,3.12
45-3021.00,Deductive Reasoning,3
45-3021.00,Inductive Reasoning,3
45-3021.00,Information Ordering,2.75
45-3021.00,Category Flexibility,3
45-3021.00,Mathematical Reasoning,1.88
45-3021.00,Number Facility,1.88
45-3021.00,Memorization,2
45-3021.00,Speed of Closure,2.5
45-3021.00,Flexibility of Closure,3.12
45-3021.00,Perceptual Speed,2.88
45-3021.00,Spatial Orientation,3
45-3021.00,Visualization,3.12
45-3021.00,Selective Attention,2.88
45-3021.00,Time Sharing,2
45-3021.00,Arm-Hand Steadiness,3.75
45-3021.00,Manual Dexterity,3.25
45-3021.00,Finger Dexterity,3.12
45-3021.00,Control Precision,3
45-3021.00,Multilimb Coordination,3.25
45-3021.00,Response Orientation,2.5
45-3021.00,Rate Control,2.38
45-3021.00,Reaction Time,2.88
45-3021.00,Wrist-Finger Speed,2.12
45-3021.00,Speed of Limb Movement,2
45-3021.00,Static Strength,3.12
45-3021.00,Explosive Strength,2.12
45-3021.00,Dynamic Strength,2.75
