O*NET-SOC Code,Element Name,Data Value
49-9061.00,English Language,3.52
49-9061.00,Foreign Language,1.48
49-9061.00,Fine Arts,1.65
49-9061.00,History and Archeology,1.32
49-9061.00,Philosophy and Theology,1.36
49-9061.00,Public Safety and Security,1.86
49-9061.00,Law and Government,1.83
49-9061.00,Telecommunications,1.98
49-9061.00,Communications and Media,1.97
49-9061.00,Transportation,1.56
49-9062.00,Administration and Management,2.94
49-9062.00,Clerical,2.62
49-9062.00,Economics and Accounting,2.18
49-9062.00,Sales and Marketing,1.85
49-9062.00,Customer and Personal Service,3.7
49-9062.00,Personnel and Human Resources,2.32
49-9062.00,Production and Processing,3.46
49-9062.00,Food Production,1.01
49-9062.00,Computers and Electronics,4.03
49-9062.00,Engineering and Technology,3.52
49-9062.00,Design,2.54
49-9062.00,Building and Construction,2.08
49-9062.00,Mechanical,4.34
49-9062.00,Mathematics,2.48
49-9062.00,Physics,2.76
49-9062.00,Chemistry,2.18
49-9062.00,Biology,2.1
49-9062.00,Psychology,1.84
49-9062.00,Sociology and Anthropology,1.64
49-9062.00,Geography,1.69
49-9062.00,Medicine and Dentistry,1.95
49-9062.00,Therapy and Counseling,1.28
49-9062.00,Education and Training,3.55
49-9062.00,English Language,3.46
49-9062.00,Foreign Language,1.44
49-9062.00,Fine Arts,1.07
49-9062.00,History and Archeology,1.12
49-9062.00,Philosophy and Theology,1.52
49-9062.00,Public Safety and Security,2.77
49-9062.00,Law and Government,1.98
49-9062.00,Telecommunications,2.19
49-9062.00,Communications and Media,2.03
49-9062.00,Transportation,1.84
49-9063.00,Administration and Management,2.9
49-9063.00,Clerical,2.83
49-9063.00,Economics and Accounting,2.24
49-9063.00,Sales and Marketing,2.79
49-9063.00,Customer and Personal Service,4.28
49-9063.00,Personnel and Human Resources,1.86
49-9063.00,Production and Processing,2.34
49-9063.00,Food Production,1
49-9063.00,Computers and Electronics,2.31
49-9063.00,Engineering and Technology,2.55
49-9063.00,Design,2.48
49-9063.00,Building and Construction,1.66
49-9063.00,Mechanical,3.41
49-9063.00,Mathematics,2.76
49-9063.00,Physics,2.38
49-9063.00,Chemistry,2.1
49-9063.00,Biology,1.12
49-9063.00,Psychology,1.78
49-9063.00,Sociology and Anthropology,1.33
49-9063.00,Geography,1.33
49-9063.00,Medicine and Dentistry,1.34
49-9063.00,Therapy and Counseling,1.38
49-9063.00,Education and Training,2.28
49-9063.00,English Language,3.34
49-9063.00,Foreign Language,1.28
49-9063.00,Fine Arts,3.41
49-9063.00,History and Archeology,1.45
49-9063.00,Philosophy and Theology,1.31
49-9063.00,Public Safety and Security,1.82
49-9063.00,Law and Government,1.54
49-9063.00,Telecommunications,1.82
49-9063.00,Communications and Media,2
49-9063.00,Transportation,1.93
49-9064.00,Administration and Management,3.68
49-9064.00,Clerical,3.07
49-9064.00,Economics and Accounting,2.69
49-9064.00,Sales and Marketing,2.78
49-9064.00,Customer and Personal Service,4.23
49-9064.00,Personnel and Human Resources,2.33
49-9064.00,Production and Processing,3.04
49-9064.00,Food Production,1
49-9064.00,Computers and Electronics,2.58
49-9064.00,Engineering and Technology,3.05
49-9064.00,Design,2.48
49-9064.00,Building and Construction,1.47
49-9064.00,Mechanical,3.56
49-9064.00,Mathematics,2.43
49-9064.00,Physics,2.27
49-9064.00,Chemistry,1.73
49-9064.00,Biology,1.01
49-9064.00,Psychology,1.72
49-9064.00,Sociology and Anthropology,1.37
49-9064.00,Geography,1.52
49-9064.00,Medicine and Dentistry,1.08
49-9064.00,Therapy and Counseling,1.07
49-9064.00,Education and Training,2.77
49-9064.00,English Language,2.97
49-9064.00,Foreign Language,1.43
49-9064.00,Fine Arts,1.23
49-9064.00,History and Archeology,1.62
49-9064.00,Philosophy and Theology,1.59
49-9064.00,Public Safety and Security,1.75
49-9064.00,Law and Government,1.99
49-9064.00,Telecommunications,1.49
49-9064.00,Communications and Media,1.7
49-9064.00,Transportation,1.6
49-9071.00,Administration and Management,2.32
49-9071.00,Clerical,1.77
49-9071.00,Economics and Accounting,1.55
49-9071.00,Sales and Marketing,1.4
49-9071.00,Customer and Personal Service,3.26
49-9071.00,Personnel and Human Resources,1.88
49-9071.00,Production and Processing,2.21
49-9071.00,Food Production,1.4
49-9071.00,Computers and Electronics,2.58
49-9071.00,Engineering and Technology,2.69
49-9071.00,Design,2.24
49-9071.00,Building and Construction,3.35
49-9071.00,Mechanical,3.69
49-9071.00,Mathematics,2.59
49-9071.00,Physics,2.21
49-9071.00,Chemistry,2.41
49-9071.00,Biology,1.62
49-9071.00,Psychology,2.21
49-9071.00,Sociology and Anthropology,1.58
49-9071.00,Geography,1.93
49-9071.00,Medicine and Dentistry,1.41
49-9071.00,Therapy and Counseling,1.39
49-9071.00,Education and Training,2.33
49-9071.00,English Language,3.02
49-9071.00,Foreign Language,1.51
49-9071.00,Fine Arts,1.09
49-9071.00,History and Archeology,1.37
49-9071.00,Philosophy and Theology,1.56
49-9071.00,Public Safety and Security,3.22
49-9071.00,Law and Government,1.89
49-9071.00,Telecommunications,2.11
49-9071.00,Communications and Media,1.75
49-9071.00,Transportation,2.1
49-9081.00,Administration and Management,2.76
49-9081.00,Clerical,2.79
49-9081.00,Economics and Accounting,2.01
49-9081.00,Sales and Marketing,1.44
49-9081.00,Customer and Personal Service,2.45
49-9081.00,Personnel and Human Resources,2.16
49-9081.00,Production and Processing,2.23
49-9081.00,Food Production,1.11
49-9081.00,Computers and Electronics,3.98
49-9081.00,Engineering and Technology,3.71
49-9081.00,Design,2.97
49-9081.00,Building and Construction,3.11
49-9081.00,Mechanical,4.4
49-9081.00,Mathematics,2.92
49-9081.00,Physics,3.32
49-9081.00,Chemistry,2.33
49-9081.00,Biology,1.74
49-9081.00,Psychology,2.26
49-9081.00,Sociology and Anthropology,1.53
49-9081.00,Geography,1.94
49-9081.00,Medicine and Dentistry,1.73
49-9081.00,Therapy and Counseling,1.58
49-9081.00,Education and Training,2.93
49-9081.00,English Language,3.11
49-9081.00,Foreign Language,1.47
49-9081.00,Fine Arts,1.04
49-9081.00,History and Archeology,1.26
49-9081.00,Philosophy and Theology,1.14
49-9081.00,Public Safety and Security,3.17
49-9081.00,Law and Government,2.14
49-9081.00,Telecommunications,2.94
49-9081.00,Communications and Media,2.08
49-9081.00,Transportation,2.88
49-9091.00,Administration and Management,2.38
49-9091.00,Clerical,2.52
49-9091.00,Economics and Accounting,2.08
49-9091.00,Sales and Marketing,2.51
49-9091.00,Customer and Personal Service,3.47
49-9091.00,Personnel and Human Resources,2.13
49-9091.00,Production and Processing,2.29
49-9091.00,Food Production,1.82
49-9091.00,Computers and Electronics,3.98
49-9091.00,Engineering and Technology,2.53
49-9091.00,Design,1.56
49-9091.00,Building and Construction,1.95
49-9091.00,Mechanical,3.5
49-9091.00,Mathematics,2.4
49-9091.00,Physics,1.8
49-9091.00,Chemistry,1.84
49-9091.00,Biology,1.32
49-9091.00,Psychology,2.13
49-9091.00,Sociology and Anthropology,1.51
49-9091.00,Geography,1.36
49-9091.00,Medicine and Dentistry,1.51
49-9091.00,Therapy and Counseling,1.49
49-9091.00,Education and Training,2.01
49-9091.00,English Language,3
49-9091.00,Foreign Language,1.21
49-9091.00,Fine Arts,1.17
49-9091.00,History and Archeology,1.21
49-9091.00,Philosophy and Theology,1.46
49-9091.00,Public Safety and Security,2.23
49-9091.00,Law and Government,1.55
49-9091.00,Telecommunications,1.71
49-9091.00,Communications and Media,1.87
49-9091.00,Transportation,1.96
49-9092.00,Administration and Management,2.56
49-9092.00,Clerical,2.16
49-9092.00,Economics and Accounting,1.56
49-9092.00,Sales and Marketing,1.85
49-9092.00,Customer and Personal Service,3.2
49-9092.00,Personnel and Human Resources,2.01
49-9092.00,Production and Processing,2.36
49-9092.00,Food Production,1
49-9092.00,Computers and Electronics,2.12
49-9092.00,Engineering and Technology,2.66
49-9092.00,Design,2.77
49-9092.00,Building and Construction,3.76
49-9092.00,Mechanical,4.07
49-9092.00,Mathematics,3.14
49-9092.00,Physics,3.55
49-9092.00,Chemistry,2.2
49-9092.00,Biology,2.01
49-9092.00,Psychology,2.24
49-9092.00,Sociology and Anthropology,1.17
49-9092.00,Geography,2.23
49-9092.00,Medicine and Dentistry,2.76
49-9092.00,Therapy and Counseling,1.59
49-9092.00,Education and Training,3.01
49-9092.00,English Language,2.99
49-9092.00,Foreign Language,1.11
49-9092.00,Fine Arts,1
49-9092.00,History and Archeology,1.18
49-9092.00,Philosophy and Theology,1.14
49-9092.00,Public Safety and Security,3.13
49-9092.00,Law and Government,2.33
49-9092.00,Telecommunications,2.08
49-9092.00,Communications and Media,1.72
49-9092.00,Transportation,2.44
49-9093.00,Administration and Management,3.12
49-9093.00,Clerical,3.01
49-9093.00,Economics and Accounting,2.3
49-9093.00,Sales and Marketing,2.54
49-9093.00,Customer and Personal Service,4.08
49-9093.00,Personnel and Human Resources,2.02
49-9093.00,Production and Processing,3.3
49-9093.00,Food Production,1
49-9093.00,Computers and Electronics,2.19
49-9093.00,Engineering and Technology,2.43
49-9093.00,Design,3.01
49-9093.00,Building and Construction,2.43
49-9093.00,Mechanical,2.99
49-9093.00,Mathematics,2.94
49-9093.00,Physics,1.71
49-9093.00,Chemistry,1.79
49-9093.00,Biology,1.13
49-9093.00,Psychology,1.83
49-9093.00,Sociology and Anthropology,1.62
49-9093.00,Geography,1.67
49-9093.00,Medicine and Dentistry,1.06
49-9093.00,Therapy and Counseling,1.01
49-9093.00,Education and Training,3.03
49-9093.00,English Language,3.03
49-9093.00,Foreign Language,1.53
49-9093.00,Fine Arts,1.28
49-9093.00,History and Archeology,1.54
49-9093.00,Philosophy and Theology,1.8
49-9093.00,Public Safety and Security,2.09
49-9093.00,Law and Government,2.01
49-9093.00,Telecommunications,1.54
49-9093.00,Communications and Media,1.96
49-9093.00,Transportation,2.15
49-9094.00,Administration and Management,3.14
49-9094.00,Clerical,2.9
49-9094.00,Economics and Accounting,2.57
49-9094.00,Sales and Marketing,3.52
49-9094.00,Customer and Personal Service,4.19
49-9094.00,Personnel and Human Resources,2.62
49-9094.00,Production and Processing,2.19
49-9094.00,Food Production,1.1
49-9094.00,Computers and Electronics,2.9
49-9094.00,Engineering and Technology,2.86
49-9094.00,Design,2.67
49-9094.00,Building and Construction,2.76
49-9094.00,Mechanical,4.57
49-9094.00,Mathematics,3.19
49-9094.00,Physics,1.95
49-9094.00,Chemistry,1.38
49-9094.00,Biology,1.1
49-9094.00,Psychology,1.8
49-9094.00,Sociology and Anthropology,1.42
49-9094.00,Geography,1.85
49-9094.00,Medicine and Dentistry,1.24
49-9094.00,Therapy and Counseling,1.57
49-9094.00,Education and Training,3.29
49-9094.00,English Language,3.86
49-9094.00,Foreign Language,1.67
49-9094.00,Fine Arts,1.1
49-9094.00,History and Archeology,1.24
49-9094.00,Philosophy and Theology,1.52
49-9094.00,Public Safety and Security,4.05
49-9094.00,Law and Government,3.05
49-9094.00,Telecommunications,2.48
49-9094.00,Communications and Media,2.62
49-9094.00,Transportation,2.25
49-9095.00,Administration and Management,2.84
49-9095.00,Clerical,1.72
49-9095.00,Economics and Accounting,1.73
49-9095.00,Sales and Marketing,2.52
49-9095.00,Customer and Personal Service,4.04
49-9095.00,Personnel and Human Resources,2.65
49-9095.00,Production and Processing,3.04
49-9095.00,Food Production,1.69
49-9095.00,Computers and Electronics,1.92
49-9095.00,Engineering and Technology,3.59
49-9095.00,Design,3.81
49-9095.00,Building and Construction,4.37
49-9095.00,Mechanical,3.55
49-9095.00,Mathematics,3.58
49-9095.00,Physics,2.77
49-9095.00,Chemistry,2.48
49-9095.00,Biology,1.89
49-9095.00,Psychology,2.73
49-9095.00,Sociology and Anthropology,1.98
49-9095.00,Geography,2.28
49-9095.00,Medicine and Dentistry,2.1
49-9095.00,Therapy and Counseling,2.3
49-9095.00,Education and Training,3.14
49-9095.00,English Language,3.25
49-9095.00,Foreign Language,1.89
49-9095.00,Fine Arts,1.68
49-9095.00,History and Archeology,1.68
49-9095.00,Philosophy and Theology,1.69
49-9095.00,Public Safety and Security,4.15
49-9095.00,Law and Government,3.34
49-9095.00,Telecommunications,2.26
49-9095.00,Communications and Media,1.91
49-9095.00,Transportation,3.73
49-9096.00,Administration and Management,2.95
49-9096.00,Clerical,2.7
49-9096.00,Economics and Accounting,2.46
49-9096.00,Sales and Marketing,2.71
49-9096.00,Customer and Personal Service,3.46
49-9096.00,Personnel and Human Resources,2.55
49-9096.00,Production and Processing,2.94
49-9096.00,Food Production,1.48
49-9096.00,Computers and Electronics,1.64
49-9096.00,Engineering and Technology,3.35
49-9096.00,Design,3.13
49-9096.00,Building and Construction,3.47
49-9096.00,Mechanical,3.68
49-9096.00,Mathematics,2.99
49-9096.00,Physics,2.1
49-9096.00,Chemistry,1.6
49-9096.00,Biology,1.17
49-9096.00,Psychology,1.76
49-9096.00,Sociology and Anthropology,1.51
49-9096.00,Geography,1.56
49-9096.00,Medicine and Dentistry,1.37
49-9096.00,Therapy and Counseling,1.49
49-9096.00,Education and Training,2.84
49-9096.00,English Language,2.85
49-9096.00,Foreign Language,1.4
49-9096.00,Fine Arts,1.06
49-9096.00,History and Archeology,1.13
49-9096.00,Philosophy and Theology,1.47
49-9096.00,Public Safety and Security,2.97
49-9096.00,Law and Government,1.69
49-9096.00,Telecommunications,2.24
49-9096.00,Communications and Media,1.8
49-9096.00,Transportation,3.26
49-9097.00,Administration and Management,1.65
49-9097.00,Clerical,1.77
49-9097.00,Economics and Accounting,1.28
49-9097.00,Sales and Marketing,1.11
49-9097.00,Customer and Personal Service,1.77
49-9097.00,Personnel and Human Resources,1.52
49-9097.00,Production and Processing,1.61
49-9097.00,Food Production,1.03
49-9097.00,Computers and Electronics,3.91
49-9097.00,Engineering and Technology,3.02
49-9097.00,Design,2.71
49-9097.00,Building and Construction,2.08
49-9097.00,Mechanical,3.75
49-9097.00,Mathematics,2.49
49-9097.00,Physics,2.52
49-9097.00,Chemistry,2.09
49-9097.00,Biology,1.21
49-9097.00,Psychology,1.71
49-9097.00,Sociology and Anthropology,1.49
49-9097.00,Geography,1.46
49-9097.00,Medicine and Dentistry,1.29
49-9097.00,Therapy and Counseling,1.06
49-9097.00,Education and Training,2.7
49-9097.00,English Language,3.33
49-9097.00,Foreign Language,1.01
49-9097.00,Fine Arts,1.04
49-9097.00,History and Archeology,1.07
49-9097.00,Philosophy and Theology,1.25
49-9097.00,Public Safety and Security,3.35
49-9097.00,Law and Government,2.11
49-9097.00,Telecommunications,2.62
49-9097.00,Communications and Media,1.6
49-9097.00,Transportation,2.98
49-9098.00,Administration and Management,1.84
49-9098.00,Clerical,1.85
49-9098.00,Economics and Accounting,1.49
49-9098.00,Sales and Marketing,1.36
49-9098.00,Customer and Personal Service,2.96
49-9098.00,Personnel and Human Resources,1.6
49-9098.00,Production and Processing,1.99
49-9098.00,Food Production,1.13
49-9098.00,Computers and Electronics,2.2
49-9098.00,Engineering and Technology,2.49
49-9098.00,Design,2.1
49-9098.00,Building and Construction,2.69
49-9098.00,Mechanical,3.44
49-9098.00,Mathematics,2.95
49-9098.00,Physics,2.62
49-9098.00,Chemistry,2.21
49-9098.00,Biology,1.31
49-9098.00,Psychology,1.48
49-9098.00,Sociology and Anthropology,1.2
49-9098.00,Geography,1.38
49-9098.00,Medicine and Dentistry,1.39
49-9098.00,Therapy and Counseling,1.3
49-9098.00,Education and Training,2.24
49-9098.00,English Language,3.32
49-9098.00,Foreign Language,1.19
49-9098.00,Fine Arts,1.14
49-9098.00,History and Archeology,1.11
49-9098.00,Philosophy and Theology,1.15
49-9098.00,Public Safety and Security,2.49
49-9098.00,Law and Government,1.77
49-9098.00,Telecommunications,1.81
49-9098.00,Communications and Media,1.82
49-9098.00,Transportation,1.98
49-9099.01,Administration and Management,2
49-9099.01,Clerical,2.41
49-9099.01,Economics and Accounting,1.77
49-9099.01,Sales and Marketing,1.27
49-9099.01,Customer and Personal Service,2.26
49-9099.01,Personnel and Human Resources,1.82
49-9099.01,Production and Processing,3.37
49-9099.01,Food Production,1.03
49-9099.01,Computers and Electronics,3.25
49-9099.01,Engineering and Technology,2.84
49-9099.01,Design,2.74
49-9099.01,Building and Construction,2.5
49-9099.01,Mechanical,4.14
49-9099.01,Mathematics,3.14
49-9099.01,Physics,3.3
49-9099.01,Chemistry,3.14
49-9099.01,Biology,1.49
49-9099.01,Psychology,1.97
49-9099.01,Sociology and Anthropology,1.3
49-9099.01,Geography,2.14
49-9099.01,Medicine and Dentistry,1.53
49-9099.01,Therapy and Counseling,1.59
49-9099.01,Education and Training,2.47
49-9099.01,English Language,3.28
49-9099.01,Foreign Language,1.73
49-9099.01,Fine Arts,1.03
49-9099.01,History and Archeology,1.36
49-9099.01,Philosophy and Theology,1.33
49-9099.01,Public Safety and Security,3.1
49-9099.01,Law and Government,2.23
49-9099.01,Telecommunications,2.69
49-9099.01,Communications and Media,1.96
49-9099.01,Transportation,2.39
51-1011.00,Administration and Management,3.67
